OBJECTID,ID,Name,LastUpdated,Area,Length
611,116069,Harewoods and Sandhills,12/20/2016 3:39:18 PM,78104.1223907471,1415.1346384396
612,116870,Swan Barn Farm,12/20/2016 3:39:18 PM,74197.8459091187,1912.94286915962
613,116558,"Compton, Afton and Brook",12/20/2016 3:39:18 PM,72535.2215881348,2184.72500288071
614,293627,Hughenden,12/20/2016 3:39:18 PM,72057.9567947388,1139.15772167059
615,179846,Kirdford and Plaistow,12/20/2016 3:39:18 PM,68347.6524658203,4106.6955971901
616,116544,"Speltham Down, Hambledon",12/20/2016 3:39:18 PM,68378.2725791931,1527.83974466537
617,116866,Ludshott Commons,12/20/2016 3:39:18 PM,64724.4539489746,1563.68123473928
618,126655,Marlow Place,12/20/2016 3:39:18 PM,62541.3315429688,1729.92406334362
619,126669,Cliveden Estate,12/20/2016 3:39:18 PM,60305.0464782715,1056.46246817605
620,116081,Wych Cross: The Warren,12/20/2016 3:39:18 PM,61594.2136001587,1173.1082482382
621,116029,Oxted Downs,12/20/2016 3:39:18 PM,62134.6538162231,1170.46185664148
622,126680,Finchampstead Ridges,12/20/2016 3:39:18 PM,56984.2024917603,1044.93088729526
623,116899,Slindon Estate,12/20/2016 3:39:18 PM,51875.5534629822,1076.11786298751
624,116516,Selborne,12/20/2016 3:39:18 PM,53372.7169151306,1227.42698640874
625,179852,Nymans Estate,12/20/2016 3:39:18 PM,52965.1813697815,1004.52867169565
626,126679,Finchampstead Ridges,12/20/2016 3:39:18 PM,144838.61566925,2196.40405865105
627,126682,Ambarrow Hill,12/20/2016 3:39:18 PM,48965.69896698,982.817306630919
628,116064,Limpsfield Common,12/20/2016 3:39:18 PM,50421.0598678589,1479.30762326351
629,126672,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,47971.4887237549,1893.56754318313
630,177456,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,45388.1538543701,2199.63102051546
631,116867,Grayswood Common,12/20/2016 3:39:18 PM,44982.6576766968,1486.51435903708
632,116853,Sandhills Common,12/20/2016 3:39:18 PM,43102.9496078491,1335.82873379696
633,126658,Cliveden Estate,12/20/2016 3:39:18 PM,42831.0076904297,1179.94030536137
634,181071,St Margarets,12/20/2016 3:39:18 PM,94423.9838562012,4128.5722314491
635,116077,South Foreland Lighthouse,12/20/2016 3:39:18 PM,41417.9779205322,1493.59118850696
636,116049,Limpsfield Common,12/20/2016 3:39:18 PM,41034.4111022949,967.12483942207
637,126691,Denbies Hillside,12/20/2016 3:39:18 PM,41263.5201721191,2303.72477998242
638,116076,St Margarets,12/20/2016 3:39:18 PM,38175.8270492554,2013.22907226204
639,42346,St Helen's Duver & Priory Wood,12/20/2016 3:39:18 PM,37611.4201469421,1112.94082508653
640,116070,St Margarets,12/20/2016 3:39:18 PM,37593.640663147,1815.81398840684
641,116054,Limpsfield Common,12/20/2016 3:39:18 PM,35501.4033355713,1033.43034238591
642,126686,Bookham Commons,12/20/2016 3:39:18 PM,35961.313621521,2473.64617316765
643,181268,Limpsfield Common,12/20/2016 3:39:18 PM,32555.3424835205,744.486619256248
644,116851,John Freeman Memorial Thursley,12/20/2016 3:39:18 PM,32984.6158370972,828.106423087448
645,116858,Hindhead Commons,12/20/2016 3:39:18 PM,33295.3267288208,1090.70782042933
646,126657,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,31220.1805419922,1287.82846538028
647,181058,St Margarets,12/20/2016 3:39:18 PM,32704.7158050537,750.582447327107
648,116061,Limpsfield Common,12/20/2016 3:39:18 PM,31518.1432952881,905.700944188736
649,179838,Shoreham Gap and Southwick,12/20/2016 3:39:18 PM,32305.1663665771,895.355752014747
650,126769,Ashridge Estate,12/20/2016 3:39:18 PM,28354.9412612915,911.142664308282
651,116060,Chartwell,12/20/2016 3:39:18 PM,25626.7713699341,1206.85045765126
652,126492,Pangbourne Meadow,12/20/2016 3:39:18 PM,23796.451133728,748.225196256127
653,116023,Wrotham Water,12/20/2016 3:39:18 PM,18383.1188201904,620.803739277373
654,116071,Harewoods and Sandhills,12/20/2016 3:39:18 PM,19036.146522522,594.282204421185
655,116080,Selsfield Common,12/20/2016 3:39:18 PM,22178.0155410767,920.050571696847
656,116059,Limpsfield Common,12/20/2016 3:39:18 PM,22131.1452941895,811.620634100789
657,116879,Marley and Shottermill,12/20/2016 3:39:18 PM,21224.9176483154,1215.38345454137
658,126487,Ruskin Reserve,12/20/2016 3:39:18 PM,20537.9176101685,640.013354883381
659,116031,Oxted Downs,12/20/2016 3:39:18 PM,14557.1042327881,584.060754643679
660,116088,Ditchling Beacon,12/20/2016 3:39:18 PM,19392.7195854187,657.567994004999
661,126727,Leith Hill,12/20/2016 3:39:18 PM,17372.9336242676,569.15954260102
662,126699,Abinger Roughs,12/20/2016 3:39:18 PM,18195.401473999,550.648184638151
663,127192,Runnymede,12/20/2016 3:39:18 PM,15108.3632583618,515.57097908683
664,127215,Selborne,12/20/2016 3:39:18 PM,15931.0746040344,598.560526617036
665,116024,Harbledown: Golden Hill,12/20/2016 3:39:18 PM,10847.9281234741,438.94027377217
666,116034,Limpsfield Common,12/20/2016 3:39:18 PM,13519.9266891479,544.802498104507
667,116058,Limpsfield Common,12/20/2016 3:39:18 PM,10786.2470932007,908.543586739994
668,180084,Harewoods and Sandhills,12/20/2016 3:39:18 PM,11639.1409072876,447.582312201537
669,126714,Harewoods and Sandhills,12/20/2016 3:39:18 PM,8718.65979766846,824.22102113943
670,116535,Harting Down and Beacon Hill,12/20/2016 3:39:18 PM,13793.3655891418,559.863669619244
671,116865,Grayswood Common,12/20/2016 3:39:18 PM,12723.2749786377,722.676797662526
672,172969,Whiteleaf Fields,12/20/2016 3:39:18 PM,12307.3170928955,448.915993892976
673,116519,Selborne,12/20/2016 3:39:18 PM,13122.5227127075,774.898615955086
674,116553,Newtown,12/20/2016 3:39:18 PM,11580.0914611816,1248.8384541285
675,126677,Morden Hall Park,12/20/2016 3:39:18 PM,8452.41904449463,463.675569858296
676,116871,Swan Barn Farm,12/20/2016 3:39:18 PM,6393.22761917114,480.153923597295
677,116877,Black Down,12/20/2016 3:39:18 PM,9197.36951828003,745.567568011665
678,116881,Marley and Shottermill,12/20/2016 3:39:18 PM,8702.11143112183,554.048929124097
679,116884,Marley and Shottermill,12/20/2016 3:39:18 PM,7631.81801223755,534.10597408861
680,116569,Mottistone Estate,12/20/2016 3:39:18 PM,7215.0341796875,359.555219617021
681,116036,Gover Hill,12/20/2016 3:39:18 PM,5561.81371307373,411.994377413474
682,126707,Holmwood Common,12/20/2016 3:39:18 PM,3087.71193695068,425.852571119319
683,200016,Hatch Furlong Ewell,12/20/2016 3:39:18 PM,5978.03598022461,433.642366198661
684,200018,Hatch Furlong Ewell,12/20/2016 3:39:18 PM,5172.90892791748,342.413564701418
685,183978,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,4406.90104675293,419.14523410759
686,177477,Eashing,12/20/2016 3:39:18 PM,3820.39907836914,252.551412816572
687,116864,Hindhead Commons,12/20/2016 3:39:18 PM,3129.02294158936,475.173682931103
688,141763,Polesden Lacey,12/20/2016 3:39:18 PM,2609.41703796387,285.638286177735
689,126673,Gray's Monument Stoke Poges,12/20/2016 3:39:18 PM,2575.38674163818,288.701004585487
690,116875,Marley and Shottermill,12/20/2016 3:39:18 PM,3776.68501281738,329.867222466385
691,116880,Marley and Shottermill,12/20/2016 3:39:18 PM,4113.91179275513,345.523888154924
692,116882,Black Down,12/20/2016 3:39:18 PM,5285.85102844238,337.923257540112
693,126659,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,3763.21244049072,382.176540813589
694,126661,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,2390.58963012695,235.597595213767
695,116550,Bosham: Quay Meadow,12/20/2016 3:39:18 PM,4579.56377029419,277.594607575099
696,172971,Whiteleaf Fields,12/20/2016 3:39:18 PM,5903.79202270508,1037.94675038731
697,42320,St Helen's Duver & Priory Wood,12/20/2016 3:39:18 PM,3742.26266098022,311.714565056027
698,116563,Mottistone Estate,12/20/2016 3:39:18 PM,2191.24042510986,344.794471415676
699,116022,Coldrum Long Barrow,12/20/2016 3:39:18 PM,923.436721801758,118.969119054359
700,122705,West Humble,12/20/2016 3:39:18 PM,392.850006103516,79.4434819014703
701,181251,Limpsfield Common,12/20/2016 3:39:18 PM,1808.86236572266,348.798395445148
702,116814,Headley Heath,12/20/2016 3:39:18 PM,884.992462158203,140.682743142573
703,143407,Dorking Deepdene,12/20/2016 3:39:18 PM,279.827194213867,113.799325080428
704,141764,Polesden Lacey,12/20/2016 3:39:18 PM,1381.96871948242,221.254281171973
705,143405,Dorking Deepdene,12/20/2016 3:39:18 PM,243.383483886719,72.6668943675403
706,116883,Marley and Shottermill,12/20/2016 3:39:18 PM,1387.78604507446,205.230765713559
707,126656,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,1266.45126342773,274.496477405571
708,126660,Maidenhead and Cookham Commons,12/20/2016 3:39:18 PM,612.438827514648,144.783272156235
709,126493,"Falkland Memorial, Newbury",12/20/2016 3:39:18 PM,1141.38342285156,143.038087363064
710,126494,"Newtown Common, Barn Plot",12/20/2016 3:39:18 PM,716.81965637207,98.7883759026329
711,127221,Drovers Estate,12/20/2016 3:39:18 PM,466776.28754425,5618.5485112234
712,127462,Watlington Hill and Woods,12/20/2016 3:39:18 PM,319977.463653564,2413.26390113335
713,127245,Newtown,12/20/2016 3:39:18 PM,217229.450580597,2659.70841854469
714,127464,Watlington Hill and Woods,12/20/2016 3:39:18 PM,190997.041168213,2364.88063371102
715,127461,Watlington Hill and Woods,12/20/2016 3:39:18 PM,130542.794036865,1703.45308855765
716,127249,"Compton, Afton and Brook",12/20/2016 3:39:18 PM,115910.915176392,2787.48976641622
717,127244,Newtown,12/20/2016 3:39:18 PM,68624.4715499878,1929.78659236879
718,127248,Newtown,12/20/2016 3:39:18 PM,48463.8875236511,1591.6542181237
719,911331,Box Hill,12/20/2016 3:39:18 PM,12403.4995574951,665.710862669222
720,911334,Leith Hill,12/20/2016 3:39:18 PM,82350.324760437,1378.92947906833
721,1204529,Bramshaw Commons,12/20/2016 3:39:18 PM,1449724.55364609,8954.44596314554
722,1321220,Witley and Milford Commons,12/20/2016 3:39:18 PM,129704.375083923,2024.85081616066
723,1321222,Witley and Milford Commons,12/20/2016 3:39:18 PM,1065752.80558014,4753.60417486837
724,1321255,St Margarets,12/20/2016 3:39:18 PM,25478.6830673218,823.54959723508
725,1683221,Sissinghurst Castle Garden,12/20/2016 3:39:18 PM,522378.452255249,3584.42565975966
726,2222618,Hindhead Commons,12/20/2016 3:39:18 PM,21775.303352356,695.406879767794
727,2222646,Emley Farm,12/20/2016 3:39:18 PM,16927.2532844543,733.148992592945
728,2222657,Marley and Shottermill,12/20/2016 3:39:18 PM,37906.0569190979,997.228449443457
729,2222659,Swan Barn Farm,12/20/2016 3:39:18 PM,21974.8856773376,768.765317120665
730,2222911,Finchampstead Ridges,12/20/2016 3:39:18 PM,15368.5436935425,522.044074588906
731,2432963,Woolbeding Countryside,12/20/2016 3:39:18 PM,21869.3813552856,1592.77492284374
732,2432971,Newtimber and Pangdean,12/20/2016 3:39:18 PM,325064.053356171,3093.65759453948
733,2432986,Lavington,12/20/2016 3:39:18 PM,341521.804092407,2829.5589034506
734,2432990,Drovers Estate,12/20/2016 3:39:18 PM,148317.463497162,2229.02841557088
735,2432994,Drovers Estate,12/20/2016 3:39:18 PM,28387.4635162354,687.828598957655
736,2432997,Drovers Estate,12/20/2016 3:39:18 PM,16938.3182029724,563.746157793088
737,2890129,Sissinghurst Castle Garden,12/20/2016 3:39:18 PM,90215.1427688599,1837.55796252659
738,3062796,Ventnor Downs and Luccombe,12/20/2016 3:39:18 PM,42012.6552963257,813.927598056734
739,177391,Buscot and Coleshill Estates,12/20/2016 3:39:18 PM,50771.5135116577,954.743274660874
740,177419,Buscot and Coleshill Estates,12/20/2016 3:39:18 PM,16147.0135879517,618.698540450085
741,126488,Buscot and Coleshill Estates,12/20/2016 3:39:18 PM,1326.76420593262,168.906984051219
742,294826,Brackley Park,12/20/2016 3:39:18 PM,11111.0286636353,444.936568802959
743,127598,Staunton Harold Church,12/20/2016 3:39:18 PM,775548.144302368,6084.8019381467
744,127045,Alport Height,12/20/2016 3:39:18 PM,29161.7508239746,773.832390068952
745,127044,Alport Height,12/20/2016 3:39:18 PM,5287.84315490723,357.191178826623
746,127505,Hope Woodlands,12/20/2016 3:39:18 PM,63377967.1744385,78040.0481236702
747,127000,Derwent and Howden Moors,12/20/2016 3:39:18 PM,24516098.8838348,33836.6054554905
748,126552,Carding Mill Valley&Long Mynd,12/20/2016 3:39:18 PM,19350655.9415512,41094.7206400458
749,127603,Kinder Scout,12/20/2016 3:39:18 PM,17997857.215744,39943.1224680474
750,126552,Carding Mill Valley&Long Mynd,12/20/2016 3:39:18 PM,3252138.54616547,10891.2782895005
751,142403,Croft Castle,12/20/2016 3:39:18 PM,1767999.63007355,7822.81068488783
752,126293,Bradnor Hill,12/20/2016 3:39:18 PM,1368580.67068481,5954.87062036367
753,207993,Dovedale,12/20/2016 3:39:18 PM,1886464.29498291,13789.7888602816
754,139748,Wenlock Edge,12/20/2016 3:39:18 PM,1052139.79652405,10513.1994180756
755,126522,Wilderhope Manor,12/20/2016 3:39:18 PM,931062.095245361,10638.8520749332
756,126541,Clent Hills,12/20/2016 3:39:18 PM,917612.730789185,6375.8390851877
757,127073,Eyam: Riley Graves,12/20/2016 3:39:18 PM,848395.531600952,8369.99976013649
758,127039,Alsop Moor Plantation,12/20/2016 3:39:18 PM,815854.675933838,11162.578322933
759,126496,May Hill,12/20/2016 3:39:18 PM,758314.605705261,6532.92983028554
760,127586,Dovedale,12/20/2016 3:39:18 PM,1422619.54248047,7064.75476210937
761,127007,Edale,12/20/2016 3:39:18 PM,645877.669006348,4170.65796749198
762,127009,Edale,12/20/2016 3:39:18 PM,638420.383209229,4613.2075960216
763,127051,Downs Banks,12/20/2016 3:39:18 PM,649071.551544189,4086.44002590315
764,127039,Alsop Moor Plantation,12/20/2016 3:39:18 PM,587525.146636963,5936.24476437033
765,127584,Hamps and Manifold Valleys,12/20/2016 3:39:18 PM,576112.190414429,7299.52616443295
766,126535,Hopesay Hill,12/20/2016 3:39:18 PM,571934.392456055,4228.90555338362
767,126542,Clent Hills,12/20/2016 3:39:18 PM,542161.283432007,6584.55793149564
768,127523,Edale,12/20/2016 3:39:18 PM,410083.444839478,3267.05667148176
769,183665,Wheat Hey Farm,12/20/2016 3:39:18 PM,375498.716384888,2622.0902658278
770,127084,Ilam Park,12/20/2016 3:39:18 PM,350415.783874512,4293.74017812608
771,280729,Wilderhope Manor,12/20/2016 3:39:18 PM,250753.113815308,5231.08675389801
772,165387,Edale,12/20/2016 3:39:18 PM,227039.129653931,2263.83546911004
773,280746,Carding Mill Valley&Long Mynd,12/20/2016 3:39:18 PM,226445.556381226,2069.03703451535
774,127537,Edale,4/27/2017 11:34:50 AM,225760.871871948,2257.81705673922
775,127004,Edale,12/20/2016 3:39:18 PM,220039.617156982,2195.1345077337
776,127537,Edale,12/20/2016 3:39:18 PM,202199.195281982,2404.61485639274
777,127564,Taddington Wood,12/20/2016 3:39:18 PM,203056.761322021,2570.24990549181
778,183783,Ilam Park,12/20/2016 3:39:18 PM,180806.222183228,3179.06780352001
779,127597,Great Haywood Bank,12/20/2016 3:39:18 PM,174850.132072449,2574.18756254982
780,127034,Alsop Moor Plantation,12/20/2016 3:39:18 PM,138099.459976196,1543.27400273463
781,127019,Eccles Pike,12/20/2016 3:39:18 PM,139773.10546875,2016.33110291634
782,139754,Wilderhope Manor,12/20/2016 3:39:18 PM,135974.480476379,3923.01774290848
783,127001,Lantern Pike,12/20/2016 3:39:18 PM,129298.130203247,1525.10545368822
784,126436,Midsummer Hill,12/20/2016 3:39:18 PM,119876.433532715,1559.57458896524
785,127548,Longshaw Estate,12/20/2016 3:39:18 PM,115175.167266846,2541.52965526417
786,127522,South Ridge Farm,12/20/2016 3:39:18 PM,112422.593170166,1872.79667828239
787,127607,Longshaw Estate,12/20/2016 3:39:18 PM,103731.267150879,2423.90008222184
788,127030,Stanton Moor Edge,12/20/2016 3:39:18 PM,99138.6441955566,2473.17385323313
789,127040,Grindon Moor,12/20/2016 3:39:18 PM,84043.1779022217,1664.42287384809
790,159388,Walcot,12/20/2016 3:39:18 PM,84981.1947174072,1821.36345426699
791,126439,Poor's Acre,12/20/2016 3:39:18 PM,82058.3036499023,2395.85643026116
792,207998,Dovedale,12/20/2016 3:39:18 PM,74579.4331359863,1594.61187352188
793,127002,Outseats,12/20/2016 3:39:18 PM,69954.3946075439,1372.54158718395
794,127037,Alsop Moor Plantation,12/20/2016 3:39:18 PM,61099.0945892334,1506.23718755822
795,126434,Breinton Springs,12/20/2016 3:39:18 PM,59420.4653701782,1480.77303327613
796,187518,Longshaw Estate,12/20/2016 3:39:18 PM,62008.1971435547,1324.58714139565
797,187195,Edale,12/20/2016 3:39:18 PM,58593.7725830078,1462.81935003547
798,127563,Miller's Dale & Ravenstor,12/20/2016 3:39:18 PM,52506.6156463623,1569.2473521726
799,140195,Toothill Wood,12/20/2016 3:39:18 PM,39046.4060058594,1837.04943635093
800,127547,Longshaw Estate,12/20/2016 3:39:18 PM,27591.3342437744,701.262682886021
801,274729,Great Haywood Bank,12/20/2016 3:39:18 PM,22746.5596008301,2298.44112905128
802,127025,Curbar Gap,12/20/2016 3:39:18 PM,25569.216003418,1022.78544662569
803,126544,Knowle: Children's Field,12/20/2016 3:39:18 PM,11237.5905075073,438.245781921395
804,127031,Hamps and Manifold Valleys,12/20/2016 3:39:18 PM,9294.94915771484,607.025900261055
805,126520,Wenlock Edge,12/20/2016 3:39:18 PM,9284.26118469238,410.291782399037
806,127035,Alsop Moor Plantation,12/20/2016 3:39:18 PM,5136.37245178223,276.610348571918
807,177325,Frankley Beeches,12/20/2016 3:39:18 PM,5001.49466705322,299.312754449136
808,181566,Eyam: Riley Graves,12/20/2016 3:39:18 PM,90.6480255126953,34.6974154253266
809,207993,Dovedale,12/20/2016 3:39:18 PM,148589.691848755,1811.98951960464
810,989157,Hamps and Manifold Valleys,12/20/2016 3:39:18 PM,80961.8719482422,1661.019017089
811,989160,Hamps and Manifold Valleys,12/20/2016 3:39:18 PM,1985908.67189026,9878.20806091134
812,2571697,Dudmaston,12/20/2016 3:39:18 PM,1361277.59494019,9799.48831147515
813,127048,Hawksmoor,12/20/2016 3:39:18 PM,391038.068145752,2873.06327515753
814,3526417,Farnborough Hall,12/20/2016 3:39:18 PM,26197.956237793,734.327629121939
815,140589,Marsden Moor Estate,12/20/2016 3:39:18 PM,21260276.0217133,48516.1638106876
816,177399,Stubbins Estate,12/20/2016 3:39:18 PM,4071161.11375427,21760.369218782
817,126982,Hardcastle Crags,12/20/2016 3:39:18 PM,1196331.31748962,15375.2858276404
818,126993,Marsden Moor Estate,12/20/2016 3:39:18 PM,885719.934036255,6787.15527647126
819,229274,Marsden Moor Estate,12/20/2016 3:39:18 PM,678655.486297607,4596.94402080721
820,127803,Thurstaston Common,12/20/2016 3:39:18 PM,446208.608276367,4873.15603747927
821,229275,Marsden Moor Estate,12/20/2016 3:39:18 PM,120433.53678894,3297.57912703948
822,126984,Hardcastle Crags,12/20/2016 3:39:18 PM,103419.99269104,2104.97248817196
823,126896,Burton Mill Woods,12/20/2016 3:39:18 PM,74089.6892166138,1780.28995319226
824,127791,Thurstaston Common,12/20/2016 3:39:18 PM,50840.2808837891,1123.74493546172
825,126888,Caldy Hill,12/20/2016 3:39:18 PM,49875.1427993774,1178.46143607274
826,229273,Marsden Moor Estate,12/20/2016 3:39:18 PM,48330.1758880615,1239.17152939998
827,126891,Heswall,12/20/2016 3:39:18 PM,45770.9164886475,1110.60013175894
828,140324,Pecket Well Clough,12/20/2016 3:39:18 PM,35954.2952880859,1152.28175630884
829,126890,Thurstaston Common,12/20/2016 3:39:18 PM,34759.9364776611,821.833818527631
830,127789,Thurstaston Common,12/20/2016 3:39:18 PM,25687.0461273193,628.231206920818
831,177408,Stubbins Estate,12/20/2016 3:39:18 PM,21787.8770446777,1211.43555289815
832,126889,Harrock Wood,12/20/2016 3:39:18 PM,17421.3814620972,953.095314256215
833,312478,Quarry Bank,12/20/2016 3:39:18 PM,6525.05035400391,474.356568931483
834,126897,Burton Mill Woods,12/20/2016 3:39:18 PM,3105.50012969971,419.144527200438
835,127038,Mow Cop Castle,12/20/2016 3:39:18 PM,23101.3553009033,804.837443905741
836,127036,Mow Cop,12/20/2016 3:39:18 PM,8035.90895080566,419.501824122371
837,1683564,Lyme,12/20/2016 3:39:18 PM,2111721.4045105,6879.07068390099
838,266344,Wasdale,12/20/2016 3:39:18 PM,267366496.380432,308667.580806915
839,266156,Troutbeck,12/20/2016 3:39:18 PM,33977186.397522,64389.5145432775
840,266163,Ullswater,12/20/2016 3:39:18 PM,23526492.8704071,31662.6928535609
841,266070,Little Langdale,12/20/2016 3:39:18 PM,7558004.37065125,36218.1720822396
842,266091,Ennerdale,12/20/2016 3:39:18 PM,3566956.34971619,13115.1076209345
843,266164,Ullswater,12/20/2016 3:39:18 PM,3558074.38369751,9491.63644171725
844,266209,Hawkshead,12/20/2016 3:39:18 PM,2293690.91383362,15414.711252444
845,266167,Stagshaw Garden and Ambleside,12/20/2016 3:39:18 PM,2932206.16314697,13920.9269341235
846,155376,Crummock Water,12/20/2016 3:39:18 PM,24719.790512085,1050.90043339644
847,265876,Borrowdale,12/20/2016 3:39:18 PM,2179449.84606934,8337.04215687276
848,266348,Buttermere Valley,12/20/2016 3:39:18 PM,1741384.13954163,6284.87700699032
849,266284,Studley Royal,12/20/2016 3:39:18 PM,1628606.79533386,9869.75466953188
850,266063,Hoathwaite Campsite,12/20/2016 3:39:18 PM,1397519.25216675,7269.20023661674
851,266463,Duddon Valley,12/20/2016 3:39:18 PM,1255865.30818176,9775.86841382273
852,266285,Brimham Rocks,12/20/2016 3:39:18 PM,1651739.99916077,6373.44242300485
853,266092,Ennerdale,12/20/2016 3:39:18 PM,1508640.45280457,5380.54974430769
854,266166,Ullswater,12/20/2016 3:39:18 PM,1473104.47824097,5225.36362988563
855,266183,Sizergh,12/20/2016 3:39:18 PM,1475096.08486938,9225.86615626744
856,266263,Bridestones,12/20/2016 3:39:18 PM,1421428.49357605,5608.95926155076
857,266073,Great Langdale Campsite,12/20/2016 3:39:18 PM,1340118.0617218,8937.92103147626
858,292282,Souter Lighthouse and The Leas,12/20/2016 3:39:18 PM,1331796.20646667,11456.5401894239
859,266271,Roseberry Common,12/20/2016 3:39:18 PM,1326878.7114563,10031.0343853322
860,266467,Duddon Valley,12/20/2016 3:39:18 PM,1327727.019104,5712.93361751031
861,266080,Duddon Valley,12/20/2016 3:39:18 PM,1301756.44819641,7672.37814714886
862,266347,Buttermere Valley,12/20/2016 3:39:18 PM,373659.513549805,4531.13642877069
863,266262,Bridestones,12/20/2016 3:39:18 PM,1228788.97827148,4810.21887168142
864,266275,Scarthwood Moor,12/20/2016 3:39:18 PM,1026203.87255859,4669.6639583655
865,265863,Borrowdale,12/20/2016 3:39:18 PM,859257.228713989,5369.7165847143
866,266436,Hoathwaite Campsite,12/20/2016 3:39:18 PM,903726.960708618,4245.71206606018
867,279185,Allen Banks and Staward Gorge,12/20/2016 3:39:18 PM,756008.866592407,10120.5655975575
868,266674,Ullswater,12/20/2016 3:39:18 PM,693326.111984253,3813.2668161161
869,266201,Silverdale and Arnside,12/20/2016 3:39:18 PM,523102.205993652,4200.45116442408
870,266722,Wasdale,12/20/2016 3:39:18 PM,516025.448150635,4667.7399063901
871,266276,Durham Coast,12/20/2016 3:39:18 PM,495060.083099365,3317.0552100483
872,266217,Hawkshead,12/20/2016 3:39:18 PM,441287.95954895,3679.96636070145
873,292290,Housesteads,12/20/2016 3:39:18 PM,434058.112533569,12317.5210993905
874,266268,Warsett Hill,12/20/2016 3:39:18 PM,428191.282669067,2829.15002787004
875,266675,Wasdale,12/20/2016 3:39:18 PM,804164.159835815,9871.57358580898
876,266287,Hudswell Woods,12/20/2016 3:39:18 PM,393474.163284302,6207.40392161592
877,266154,Ullswater,12/20/2016 3:39:18 PM,15129.2065429688,981.890783471206
878,266255,Cayton Bay and Knipe Point,12/20/2016 3:39:18 PM,387858.067886353,3872.73456971625
879,292283,Druridge Links,12/20/2016 3:39:18 PM,379097.831436157,3707.41741088446
880,266189,Silverdale and Arnside,12/20/2016 3:39:18 PM,1000798.6902771,6022.72982278121
881,266060,Coniston,12/20/2016 3:39:18 PM,336700.263687134,3733.57785826227
882,279136,Allen Banks and Staward Gorge,12/20/2016 3:39:18 PM,338825.773529053,4467.12035205341
883,266461,Duddon Valley,12/20/2016 3:39:18 PM,319580.688201904,2785.86180856659
884,266519,Eskdale,12/20/2016 3:39:18 PM,307055.828292847,3874.8437308241
885,266220,Little Langdale,12/20/2016 3:39:18 PM,297136.865875244,2950.23522474408
886,266468,Duddon Valley,12/20/2016 3:39:18 PM,288576.743270874,3263.56540297872
887,266076,Buttermere Valley,12/20/2016 3:39:18 PM,275582.525268555,3302.60848426981
888,266892,Windermere,12/20/2016 3:39:18 PM,257015.477493286,2302.85168469706
889,266265,Port Mulgrave and Runswick,12/20/2016 3:39:18 PM,241318.317687988,3157.55441270521
890,266277,Durham Coast,12/20/2016 3:39:18 PM,237542.65222168,2667.05403641045
891,266257,Hayburn Wyke,12/20/2016 3:39:18 PM,217472.935089111,4520.17941320606
892,265865,Borrowdale,12/20/2016 3:39:18 PM,202534.845458984,2053.58616774571
893,266087,Wasdale,12/20/2016 3:39:18 PM,197277.142196655,2449.41358834988
894,266212,Low Wray Campsite,12/20/2016 3:39:18 PM,195622.046142578,3365.92518068003
895,279154,Allen Banks and Staward Gorge,12/20/2016 3:39:18 PM,189809.91835022,4449.20343311006
896,292286,St Aidan's Dunes,12/20/2016 3:39:18 PM,175930.97756958,3449.61412946778
897,266281,Moorhouse Woods,12/20/2016 3:39:18 PM,169933.353759766,2759.50357238176
898,266069,Coniston,12/20/2016 3:39:18 PM,138796.591659546,3603.09536126342
899,266286,Hudswell Woods,12/20/2016 3:39:18 PM,159925.838745117,3030.2322784154
900,266435,Little Langdale,12/20/2016 3:39:18 PM,72737.5298309326,1663.37725388444
901,266202,Windermere,12/20/2016 3:39:18 PM,121098.592697144,2152.22320561266
902,155677,Eskdale,12/20/2016 3:39:18 PM,113371.619873047,2337.09948408128
903,266219,Low Wray Campsite,12/20/2016 3:39:18 PM,113296.395431519,1596.38997506833
904,266093,Ennerdale,12/20/2016 3:39:18 PM,109516.52444458,2517.51698885922
905,292284,Buston Links,12/20/2016 3:39:18 PM,88858.1447143555,1936.63168583559
906,266198,Hawkshead,12/20/2016 3:39:18 PM,85454.1096954346,1896.59953218422
907,265868,Borrowdale,12/20/2016 3:39:18 PM,80133.6646728516,1428.41209105284
908,266274,Farndale Woodlands,12/20/2016 3:39:18 PM,82119.9446563721,1898.77557970789
909,266764,Wetheral Woods,12/20/2016 3:39:18 PM,81221.8130950928,2455.25120476115
910,266207,Windermere,12/20/2016 3:39:18 PM,77558.281463623,1140.03916084113
911,266210,Low Wray Campsite,12/20/2016 3:39:18 PM,77838.067855835,1444.53374622035
912,266629,Low Wray Campsite,12/20/2016 3:39:18 PM,76605.9994354248,1169.02202633942
913,266677,Wasdale,12/20/2016 3:39:18 PM,75962.3833618164,1140.66665862444
914,266206,Windermere,12/20/2016 3:39:18 PM,73074.5373535156,1797.27561124121
915,266188,Silverdale and Arnside,12/20/2016 3:39:18 PM,103907.804901123,1474.65108474909
916,266221,Little Langdale,12/20/2016 3:39:18 PM,70625.944519043,1581.27939611428
